city,state_id,lat,lng,timezone,city_state
Holbrook,NY,40.7944,-73.07,America/New_York,"Holbrook, NY"
Hanahan,SC,32.9302,-80.0027,America/New_York,"Hanahan, SC"
Green,OH,40.9483,-81.4757,America/New_York,"Green, OH"
Laurel,MD,39.0949,-76.8622,America/New_York,"Laurel, MD"
White Bear Lake,MN,45.0656,-93.015,America/Chicago,"White Bear Lake, MN"
Owatonna,MN,44.0912,-93.2312,America/Chicago,"Owatonna, MN"
Reedley,CA,36.5988,-119.4471,America/Los_Angeles,"Reedley, CA"
Soledad,CA,36.4432,-121.3426,America/Los_Angeles,"Soledad, CA"
South Portland,ME,43.6310,-70.2895,America/New_York,"South Portland, ME"
Moscow,ID,46.7308,-116.9986,America/Los_Angeles,"Moscow, ID"
Madison,MS,32.4738,-90.13,America/Chicago,"Madison, MS"
Fairland,MD,39.0803,-76.9527,America/New_York,"Fairland, MD"
Ruskin,FL,27.7065,-82.4209,America/New_York,"Ruskin, FL"
Sebastian,FL,27.7822,-80.4819,America/New_York,"Sebastian, FL"
Lochearn,MD,39.3461,-76.7307,America/New_York,"Lochearn, MD"
McDonough,GA,33.4397,-84.1505,America/New_York,"McDonough, GA"
Coral Terrace,FL,25.7464,-80.3049,America/New_York,"Coral Terrace, FL"
Lockport,IL,41.5906,-88.0293,America/Chicago,"Lockport, IL"
Starkville,MS,33.4608,-88.8297,America/Chicago,"Starkville, MS"
South Pasadena,CA,34.1103,-118.1573,America/Los_Angeles,"South Pasadena, CA"
Cliffside Park,NJ,40.8222,-73.9879,America/New_York,"Cliffside Park, NJ"
Melrose Park,IL,41.9030,-87.8636,America/Chicago,"Melrose Park, IL"
Woodstock,IL,42.3096,-88.4353,America/Chicago,"Woodstock, IL"
Tarpon Springs,FL,28.1493,-82.7623,America/New_York,"Tarpon Springs, FL"
Bay Point,CA,38.0329,-121.9615,America/Los_Angeles,"Bay Point, CA"
Keystone,FL,28.1312,-82.5999,America/New_York,"Keystone, FL"
Kingsville,TX,27.5094,-97.861,America/Chicago,"Kingsville, TX"
Edwardsville,IL,38.7922,-89.9874,America/Chicago,"Edwardsville, IL"
Clinton,IA,41.8435,-90.2412,America/Chicago,"Clinton, IA"
Salem,VA,37.2864,-80.0555,America/New_York,"Salem, VA"
Mount Pleasant,MI,43.5966,-84.7759,America/Detroit,"Mount Pleasant, MI"
El Cerrito,CA,37.9196,-122.3025,America/Los_Angeles,"El Cerrito, CA"
Franklin,IN,39.4948,-86.0544,America/Indiana/Indianapolis,"Franklin, IN"
Suitland,MD,38.8492,-76.9225,America/New_York,"Suitland, MD"
Zanesville,OH,39.9565,-82.0132,America/New_York,"Zanesville, OH"
Tysons,VA,38.9215,-77.2273,America/New_York,"Tysons, VA"
Watertown,NY,43.9734,-75.9094,America/New_York,"Watertown, NY"
Hazelwood,MO,38.7931,-90.3899,America/Chicago,"Hazelwood, MO"
Cave Spring,VA,37.2254,-80.0072,America/New_York,"Cave Spring, VA"
Caledonia,WI,42.7986,-87.8762,America/Chicago,"Caledonia, WI"
Austin,MN,43.6721,-92.9784,America/Chicago,"Austin, MN"
Haines City,FL,28.1102,-81.6157,America/New_York,"Haines City, FL"
Homewood,AL,33.4619,-86.809,America/Chicago,"Homewood, AL"
Palm Springs,FL,26.6348,-80.0969,America/New_York,"Palm Springs, FL"
Fountain Hills,AZ,33.6073,-111.7398,America/Phoenix,"Fountain Hills, AZ"
North Tustin,CA,33.7636,-117.7947,America/Los_Angeles,"North Tustin, CA"
Bloomingdale,FL,27.8784,-82.2624,America/New_York,"Bloomingdale, FL"
Riverside,OH,39.7835,-84.1219,America/New_York,"Riverside, OH"
South Salt Lake,UT,40.7057,-111.8986,America/Denver,"South Salt Lake, UT"
Balch Springs,TX,32.7194,-96.6151,America/Chicago,"Balch Springs, TX"
Ridgewood,NJ,40.9821,-74.1127,America/New_York,"Ridgewood, NJ"
Muskego,WI,42.8860,-88.1291,America/Chicago,"Muskego, WI"
Edgewood,MD,39.4190,-76.2964,America/New_York,"Edgewood, MD"
Palm City,FL,27.1735,-80.2862,America/New_York,"Palm City, FL"
University Park,TX,32.8506,-96.7937,America/Chicago,"University Park, TX"
De Pere,WI,44.4308,-88.0785,America/Chicago,"De Pere, WI"
Timberwood Park,TX,29.6995,-98.4838,America/Chicago,"Timberwood Park, TX"
Ladera Ranch,CA,33.5492,-117.6417,America/Los_Angeles,"Ladera Ranch, CA"
Grandview,MO,38.8802,-94.5227,America/Chicago,"Grandview, MO"
Champlin,MN,45.1702,-93.3903,America/Chicago,"Champlin, MN"
Athens,OH,39.3270,-82.0987,America/New_York,"Athens, OH"
Paducah,KY,37.0711,-88.644,America/Chicago,"Paducah, KY"
Wyandotte,MI,42.2113,-83.1558,America/Detroit,"Wyandotte, MI"
Belvidere,IL,42.2543,-88.8649,America/Chicago,"Belvidere, IL"
Walker,MI,42.9853,-85.7446,America/Detroit,"Walker, MI"
Silver Springs Shores,FL,29.1126,-82.0149,America/New_York,"Silver Springs Shores, FL"
Elk River,MN,45.3314,-93.567,America/Chicago,"Elk River, MN"
South Bradenton,FL,27.4612,-82.5822,America/New_York,"South Bradenton, FL"
Hastings,NE,40.5961,-98.39,America/Chicago,"Hastings, NE"
Kernersville,NC,36.1065,-80.0842,America/New_York,"Kernersville, NC"
Bainbridge Island,WA,47.6439,-122.5434,America/Los_Angeles,"Bainbridge Island, WA"
Burlington,IA,40.8071,-91.1247,America/Chicago,"Burlington, IA"
North Laurel,MD,39.1285,-76.8476,America/New_York,"North Laurel, MD"
Denison,TX,33.7672,-96.5808,America/Chicago,"Denison, TX"
Forest Grove,OR,45.5243,-123.1097,America/Los_Angeles,"Forest Grove, OR"
Ardmore,OK,34.1949,-97.1256,America/Chicago,"Ardmore, OK"
Paris,TX,33.6688,-95.546,America/Chicago,"Paris, TX"
Decatur,GA,33.7711,-84.2963,America/New_York,"Decatur, GA"
Hazleton,PA,40.9505,-75.9725,America/New_York,"Hazleton, PA"
Clinton,MS,32.3540,-90.3403,America/Chicago,"Clinton, MS"
Rosemount,MN,44.7466,-93.0661,America/Chicago,"Rosemount, MN"
Conway,SC,33.8401,-79.0431,America/New_York,"Conway, SC"
Ives Estates,FL,25.9632,-80.183,America/New_York,"Ives Estates, FL"
Newport,RI,41.4801,-71.3203,America/New_York,"Newport, RI"
Crestview,FL,30.7477,-86.5785,America/Chicago,"Crestview, FL"
Westmont,IL,41.7948,-87.9742,America/Chicago,"Westmont, IL"
Wright,FL,30.4445,-86.6419,America/Chicago,"Wright, FL"
Northdale,FL,28.1058,-82.5263,America/New_York,"Northdale, FL"
Staunton,VA,38.1593,-79.0611,America/New_York,"Staunton, VA"
West Memphis,AR,35.1530,-90.1996,America/Chicago,"West Memphis, AR"
Sandusky,OH,41.4468,-82.7024,America/New_York,"Sandusky, OH"
Mill Creek East,WA,47.8361,-122.1877,America/Los_Angeles,"Mill Creek East, WA"
Emporia,KS,38.4028,-96.1932,America/Chicago,"Emporia, KS"
Riverbank,CA,37.7260,-120.9433,America/Los_Angeles,"Riverbank, CA"
Medford,NY,40.8220,-72.9859,America/New_York,"Medford, NY"
Herndon,VA,38.9699,-77.3867,America/New_York,"Herndon, VA"
Pooler,GA,32.1043,-81.2569,America/New_York,"Pooler, GA"
Palm River-Clair Mel,FL,27.9239,-82.3791,America/New_York,"Palm River-Clair Mel, FL"
Marysville,OH,40.2279,-83.3595,America/New_York,"Marysville, OH"
Norton Shores,MI,43.1621,-86.2519,America/Detroit,"Norton Shores, MI"
Rockville Centre,NY,40.6643,-73.6383,America/New_York,"Rockville Centre, NY"
Coronado,CA,32.6649,-117.1604,America/Los_Angeles,"Coronado, CA"
Homer Glen,IL,41.6043,-87.9497,America/Chicago,"Homer Glen, IL"
Ottumwa,IA,41.0195,-92.4186,America/Chicago,"Ottumwa, IA"
Key West,FL,24.5642,-81.7775,America/New_York,"Key West, FL"
Collinsville,IL,38.6770,-90.0063,America/Chicago,"Collinsville, IL"
Watauga,TX,32.8719,-97.2515,America/Chicago,"Watauga, TX"
Brookings,SD,44.3022,-96.7859,America/Chicago,"Brookings, SD"
Fort Washington,MD,38.7339,-77.0069,America/New_York,"Fort Washington, MD"
Dinuba,CA,36.5453,-119.3987,America/Los_Angeles,"Dinuba, CA"
Farmington,UT,40.9845,-111.9065,America/Denver,"Farmington, UT"
Derby,KS,37.5571,-97.2551,America/Chicago,"Derby, KS"
Candler-McAfee,GA,33.7267,-84.2723,America/New_York,"Candler-McAfee, GA"
Wilsonville,OR,45.3109,-122.7702,America/Los_Angeles,"Wilsonville, OR"
Trotwood,OH,39.7926,-84.3165,America/New_York,"Trotwood, OH"
Norfolk,NE,42.0324,-97.4217,America/Chicago,"Norfolk, NE"
Selma,CA,36.5715,-119.6143,America/Los_Angeles,"Selma, CA"
Willowbrook,CA,33.9209,-118.2356,America/Los_Angeles,"Willowbrook, CA"
Inkster,MI,42.2935,-83.3148,America/Detroit,"Inkster, MI"
Lodi,NJ,40.8784,-74.0814,America/New_York,"Lodi, NJ"
Mequon,WI,43.2352,-87.9839,America/Chicago,"Mequon, WI"
Arnold,MD,39.0437,-76.4974,America/New_York,"Arnold, MD"
Papillion,NE,41.1511,-96.0665,America/Chicago,"Papillion, NE"
Avon Lake,OH,41.4944,-82.0159,America/New_York,"Avon Lake, OH"
Palmetto Bay,FL,25.6219,-80.3221,America/New_York,"Palmetto Bay, FL"
Harvey,IL,41.6076,-87.652,America/Chicago,"Harvey, IL"
Okemos,MI,42.7057,-84.4135,America/Detroit,"Okemos, MI"
Elmwood Park,IL,41.9225,-87.8163,America/Chicago,"Elmwood Park, IL"
Seal Beach,CA,33.7542,-118.0714,America/Los_Angeles,"Seal Beach, CA"
San Benito,TX,26.1298,-97.644,America/Chicago,"San Benito, TX"
San Fernando,CA,34.2886,-118.4362,America/Los_Angeles,"San Fernando, CA"
Loma Linda,CA,34.0450,-117.2498,America/Los_Angeles,"Loma Linda, CA"
Ridgeland,MS,32.4236,-90.1481,America/Chicago,"Ridgeland, MS"
Fort Dodge,IA,42.5098,-94.1751,America/Chicago,"Fort Dodge, IA"
North Potomac,MD,39.0955,-77.2373,America/New_York,"North Potomac, MD"
Somerset,NJ,40.5083,-74.501,America/New_York,"Somerset, NJ"
Peekskill,NY,41.2884,-73.9227,America/New_York,"Peekskill, NY"
Brandon,MS,32.2778,-89.9896,America/Chicago,"Brandon, MS"
North Lynnwood,WA,47.8533,-122.2762,America/Los_Angeles,"North Lynnwood, WA"
Waverly,MI,42.7401,-84.6354,America/Detroit,"Waverly, MI"
Camas,WA,45.6005,-122.4304,America/Los_Angeles,"Camas, WA"
Wekiwa Springs,FL,28.6984,-81.4251,America/New_York,"Wekiwa Springs, FL"
Dix Hills,NY,40.8033,-73.3375,America/New_York,"Dix Hills, NY"
Sugar Hill,GA,34.1080,-84.0558,America/New_York,"Sugar Hill, GA"
Auburn Hills,MI,42.6735,-83.2448,America/Detroit,"Auburn Hills, MI"
South Plainfield,NJ,40.5748,-74.4152,America/New_York,"South Plainfield, NJ"
Ponca City,OK,36.7235,-97.0677,America/Chicago,"Ponca City, OK"
Port St. John,FL,28.4757,-80.8104,America/New_York,"Port St. John, FL"
Kalispell,MT,48.2153,-114.3274,America/Denver,"Kalispell, MT"
Freeport,IL,42.2891,-89.6346,America/Chicago,"Freeport, IL"
Forney,TX,32.7440,-96.4529,America/Chicago,"Forney, TX"
Lathrop,CA,37.8090,-121.3131,America/Los_Angeles,"Lathrop, CA"
Faribault,MN,44.2996,-93.2789,America/Chicago,"Faribault, MN"
Columbus,MS,33.5088,-88.4096,America/Chicago,"Columbus, MS"
Calabasas,CA,34.1375,-118.6689,America/Los_Angeles,"Calabasas, CA"
Saginaw,TX,32.8657,-97.3654,America/Chicago,"Saginaw, TX"
Chantilly,VA,38.8868,-77.4453,America/New_York,"Chantilly, VA"
Wadsworth,OH,41.0279,-81.7323,America/New_York,"Wadsworth, OH"
West Springfield,VA,38.7771,-77.2268,America/New_York,"West Springfield, VA"
Centerville,OH,39.6339,-84.1449,America/New_York,"Centerville, OH"
Rosemont,CA,38.5478,-121.3553,America/Los_Angeles,"Rosemont, CA"
Fresno,TX,29.5357,-95.4696,America/Chicago,"Fresno, TX"
Corsicana,TX,32.0824,-96.4665,America/Chicago,"Corsicana, TX"
North Platte,NE,41.1263,-100.7641,America/Chicago,"North Platte, NE"
Monsey,NY,41.1181,-74.0682,America/New_York,"Monsey, NY"
Edgewater,FL,28.9594,-80.9406,America/New_York,"Edgewater, FL"
Pelham,AL,33.3114,-86.7573,America/Chicago,"Pelham, AL"
Cataño,PR,18.4375,-66.144,America/Puerto_Rico,"Cataño, PR"
Allendale,MI,42.9845,-85.9499,America/Detroit,"Allendale, MI"
Windsor,CO,40.4690,-104.9198,America/Denver,"Windsor, CO"
Zion,IL,42.4603,-87.8511,America/Chicago,"Zion, IL"
Newberg,OR,45.3075,-122.9601,America/Los_Angeles,"Newberg, OR"
Searcy,AR,35.2418,-91.7351,America/Chicago,"Searcy, AR"
Muscatine,IA,41.4195,-91.068,America/Chicago,"Muscatine, IA"
South Elgin,IL,41.9906,-88.3135,America/Chicago,"South Elgin, IL"
Cudahy,CA,33.9631,-118.183,America/Los_Angeles,"Cudahy, CA"
Van Buren,AR,35.4483,-94.3528,America/Chicago,"Van Buren, AR"
Oak Ridge,FL,28.4727,-81.4169,America/New_York,"Oak Ridge, FL"
Venice,FL,27.1184,-82.4137,America/New_York,"Venice, FL"
Belton,MO,38.8192,-94.5335,America/Chicago,"Belton, MO"
Ashland,CA,37.6942,-122.1159,America/Los_Angeles,"Ashland, CA"
Jacksonville Beach,FL,30.2782,-81.4045,America/New_York,"Jacksonville Beach, FL"
Watertown,WI,43.1893,-88.7285,America/Chicago,"Watertown, WI"
Fish Hawk,FL,27.8511,-82.2164,America/New_York,"Fish Hawk, FL"
West Puente Valley,CA,34.0513,-117.9681,America/Los_Angeles,"West Puente Valley, CA"
Barstow,CA,34.8661,-117.0471,America/Los_Angeles,"Barstow, CA"
Hialeah Gardens,FL,25.8878,-80.3569,America/New_York,"Hialeah Gardens, FL"
Romulus,MI,42.2237,-83.366,America/Detroit,"Romulus, MI"
Kerrville,TX,30.0398,-99.132,America/Chicago,"Kerrville, TX"
Anthem,AZ,33.8560,-112.1168,America/Phoenix,"Anthem, AZ"
Carteret,NJ,40.5849,-74.2284,America/New_York,"Carteret, NJ"
Apollo Beach,FL,27.7618,-82.4003,America/New_York,"Apollo Beach, FL"
Bailey's Crossroads,VA,38.8477,-77.1305,America/New_York,"Bailey's Crossroads, VA"
West Melbourne,FL,28.0694,-80.6736,America/New_York,"West Melbourne, FL"
Moses Lake,WA,47.1279,-119.2759,America/Los_Angeles,"Moses Lake, WA"
Carolina Forest,SC,33.7651,-78.913,America/New_York,"Carolina Forest, SC"
Tumwater,WA,46.9891,-122.9175,America/Los_Angeles,"Tumwater, WA"
North Augusta,SC,33.5214,-81.9547,America/New_York,"North Augusta, SC"
Lisle,IL,41.7918,-88.0888,America/Chicago,"Lisle, IL"
Oak Harbor,WA,48.2964,-122.6333,America/Los_Angeles,"Oak Harbor, WA"
Greenwood,SC,34.1947,-82.1542,America/New_York,"Greenwood, SC"
Maywood,IL,41.8798,-87.8442,America/Chicago,"Maywood, IL"
Benbrook,TX,32.6788,-97.4637,America/Chicago,"Benbrook, TX"
Westchase,FL,28.0597,-82.611,America/New_York,"Westchase, FL"
Fairfax,VA,38.8531,-77.2997,America/New_York,"Fairfax, VA"
Fort Hood,TX,31.1357,-97.7834,America/Chicago,"Fort Hood, TX"
Columbus,NE,41.4366,-97.3565,America/Chicago,"Columbus, NE"
Rolling Meadows,IL,42.0747,-88.0252,America/Chicago,"Rolling Meadows, IL"
Loves Park,IL,42.3364,-88.9975,America/Chicago,"Loves Park, IL"
Auburn,ME,44.0851,-70.2492,America/New_York,"Auburn, ME"
Greenbelt,MD,38.9953,-76.8885,America/New_York,"Greenbelt, MD"
Cottage Lake,WA,47.7466,-122.0755,America/Los_Angeles,"Cottage Lake, WA"
Rock Springs,WY,41.5947,-109.2209,America/Denver,"Rock Springs, WY"
Roseburg,OR,43.2231,-123.352,America/Los_Angeles,"Roseburg, OR"
Avon,OH,41.4485,-82.0187,America/New_York,"Avon, OH"
Simpsonville,SC,34.7287,-82.2569,America/New_York,"Simpsonville, SC"
Copiague,NY,40.6707,-73.3922,America/New_York,"Copiague, NY"
Oxford,OH,39.5061,-84.7446,America/New_York,"Oxford, OH"
Clayton,NC,35.6590,-78.4498,America/New_York,"Clayton, NC"
Bluffton,SC,32.2135,-80.9316,America/New_York,"Bluffton, SC"
Blue Island,IL,41.6578,-87.6811,America/Chicago,"Blue Island, IL"
Union Hill-Novelty Hill,WA,47.6788,-122.0284,America/Los_Angeles,"Union Hill-Novelty Hill, WA"
Chalmette,LA,29.9438,-89.966,America/Chicago,"Chalmette, LA"
Farragut,TN,35.8731,-84.1821,America/New_York,"Farragut, TN"
Taylors,SC,34.9157,-82.3124,America/New_York,"Taylors, SC"
The Crossings,FL,25.6708,-80.4018,America/New_York,"The Crossings, FL"
East San Gabriel,CA,34.1157,-118.0791,America/Los_Angeles,"East San Gabriel, CA"
Millbrae,CA,37.5994,-122.4023,America/Los_Angeles,"Millbrae, CA"
Farmington,MN,44.6572,-93.1687,America/Chicago,"Farmington, MN"
Landover,MD,38.9241,-76.8875,America/New_York,"Landover, MD"
Laguna Beach,CA,33.5455,-117.7613,America/Los_Angeles,"Laguna Beach, CA"
Kenmore,WA,47.7516,-122.2489,America/Los_Angeles,"Kenmore, WA"
Kingston,NY,41.9295,-73.9968,America/New_York,"Kingston, NY"
Crystal,MN,45.0377,-93.3599,America/Chicago,"Crystal, MN"
Morton Grove,IL,42.0423,-87.789,America/Chicago,"Morton Grove, IL"
Jenks,OK,35.9981,-95.9736,America/Chicago,"Jenks, OK"
Oakdale,CA,37.7618,-120.8468,America/Los_Angeles,"Oakdale, CA"
Webster Groves,MO,38.5866,-90.3544,America/Chicago,"Webster Groves, MO"
Willoughby,OH,41.6459,-81.4084,America/New_York,"Willoughby, OH"
Marshall,TX,32.5370,-94.3515,America/Chicago,"Marshall, TX"
Dickinson,ND,46.8918,-102.7925,America/Denver,"Dickinson, ND"
Lutz,FL,28.1396,-82.4467,America/New_York,"Lutz, FL"
Solon,OH,41.3865,-81.44,America/New_York,"Solon, OH"
Eastmont,WA,47.8968,-122.1818,America/Los_Angeles,"Eastmont, WA"
Keene,NH,42.9494,-72.2998,America/New_York,"Keene, NH"
Granite Bay,CA,38.7601,-121.1714,America/Los_Angeles,"Granite Bay, CA"
Hastings,MN,44.7318,-92.8538,America/Chicago,"Hastings, MN"
Radcliff,KY,37.8204,-85.9365,America/New_York,"Radcliff, KY"
Winter Gardens,CA,32.8376,-116.9268,America/Los_Angeles,"Winter Gardens, CA"
Kihei,HI,20.7653,-156.4454,Pacific/Honolulu,"Kihei, HI"
Roselle,IL,41.9809,-88.0861,America/Chicago,"Roselle, IL"
Griffin,GA,33.2418,-84.2748,America/New_York,"Griffin, GA"
Machesney Park,IL,42.3666,-89.0266,America/Chicago,"Machesney Park, IL"
West Carson,CA,33.8229,-118.2931,America/Los_Angeles,"West Carson, CA"
Acworth,GA,34.0566,-84.6716,America/New_York,"Acworth, GA"
Valinda,CA,34.0400,-117.93,America/Los_Angeles,"Valinda, CA"
New Brighton,MN,45.0658,-93.206,America/Chicago,"New Brighton, MN"
Allison Park,PA,40.5730,-79.9603,America/New_York,"Allison Park, PA"
Woodlawn,VA,38.7332,-77.1149,America/New_York,"Woodlawn, VA"
Junction City,KS,39.0277,-96.8508,America/Chicago,"Junction City, KS"
East Peoria,IL,40.6736,-89.5419,America/Chicago,"East Peoria, IL"
Munster,IN,41.5468,-87.504,America/Chicago,"Munster, IN"
Vega Baja,PR,18.4406,-66.3997,America/Puerto_Rico,"Vega Baja, PR"
Cockeysville,MD,39.4804,-76.6294,America/New_York,"Cockeysville, MD"
Waukee,IA,41.5985,-93.8869,America/Chicago,"Waukee, IA"
Trussville,AL,33.6405,-86.5815,America/Chicago,"Trussville, AL"
Lincolnia,VA,38.8158,-77.1543,America/New_York,"Lincolnia, VA"
Jasmine Estates,FL,28.2930,-82.6907,America/New_York,"Jasmine Estates, FL"
Silver Firs,WA,47.8635,-122.1497,America/Los_Angeles,"Silver Firs, WA"
Greenfield,IN,39.7937,-85.7738,America/Indiana/Indianapolis,"Greenfield, IN"
South Lake Tahoe,CA,38.9393,-119.9828,America/Los_Angeles,"South Lake Tahoe, CA"
Duncan,OK,34.5408,-97.9215,America/Chicago,"Duncan, OK"
Hopewell,VA,37.2915,-77.2985,America/New_York,"Hopewell, VA"
Dolton,IL,41.6284,-87.5979,America/Chicago,"Dolton, IL"
Christiansburg,VA,37.1406,-80.4036,America/New_York,"Christiansburg, VA"
Mandan,ND,46.8290,-100.887,America/North_Dakota/New_Salem,"Mandan, ND"
Highland,IN,41.5483,-87.4588,America/Chicago,"Highland, IN"
Lennox,CA,33.9380,-118.3586,America/Los_Angeles,"Lennox, CA"
West Pensacola,FL,30.4263,-87.2679,America/Chicago,"West Pensacola, FL"
Garden City,NY,40.7266,-73.6447,America/New_York,"Garden City, NY"
Middletown,DE,39.4450,-75.7183,America/New_York,"Middletown, DE"
Patterson,CA,37.4758,-121.1536,America/Los_Angeles,"Patterson, CA"
Waynesboro,VA,38.0674,-78.9014,America/New_York,"Waynesboro, VA"
Frederickson,WA,47.0916,-122.3603,America/Los_Angeles,"Frederickson, WA"
Prairie Village,KS,38.9874,-94.6362,America/Chicago,"Prairie Village, KS"
Hudson,OH,41.2399,-81.4408,America/New_York,"Hudson, OH"
Watertown,SD,44.9094,-97.1532,America/Chicago,"Watertown, SD"
Mustang,OK,35.3917,-97.7246,America/Chicago,"Mustang, OK"
Clinton,UT,41.1395,-112.0656,America/Denver,"Clinton, UT"
Hayesville,OR,44.9793,-122.9738,America/Los_Angeles,"Hayesville, OR"
Maple Heights,OH,41.4094,-81.5625,America/New_York,"Maple Heights, OH"
Belton,TX,31.0525,-97.479,America/Chicago,"Belton, TX"
Fort Walton Beach,FL,30.4255,-86.6222,America/Chicago,"Fort Walton Beach, FL"
Evans,CO,40.3660,-104.739,America/Denver,"Evans, CO"
Chester,VA,37.3531,-77.4342,America/New_York,"Chester, VA"
Villa Park,IL,41.8865,-87.9779,America/Chicago,"Villa Park, IL"
Nixa,MO,37.0453,-93.2959,America/Chicago,"Nixa, MO"
Corcoran,CA,36.0841,-119.5613,America/Los_Angeles,"Corcoran, CA"
Johnston,IA,41.6910,-93.7234,America/Chicago,"Johnston, IA"
Happy Valley,OR,45.4358,-122.5081,America/Los_Angeles,"Happy Valley, OR"
Vicksburg,MS,32.3173,-90.8868,America/Chicago,"Vicksburg, MS"
Fairhope,AL,30.5209,-87.8813,America/Chicago,"Fairhope, AL"
King of Prussia,PA,40.0963,-75.3821,America/New_York,"King of Prussia, PA"
East Patchogue,NY,40.7704,-72.9817,America/New_York,"East Patchogue, NY"
Four Square Mile,CO,39.6808,-104.888,America/Denver,"Four Square Mile, CO"
Ruston,LA,32.5328,-92.6363,America/Chicago,"Ruston, LA"
Martha Lake,WA,47.8479,-122.2327,America/Los_Angeles,"Martha Lake, WA"
Port Hueneme,CA,34.1618,-119.2036,America/Los_Angeles,"Port Hueneme, CA"
West Rancho Dominguez,CA,33.9057,-118.2683,America/Los_Angeles,"West Rancho Dominguez, CA"
Union City,GA,33.5942,-84.5629,America/New_York,"Union City, GA"
Marina,CA,36.6810,-121.7892,America/Los_Angeles,"Marina, CA"
Gardner,KS,38.8122,-94.9275,America/Chicago,"Gardner, KS"
Summit,NJ,40.7154,-74.3647,America/New_York,"Summit, NJ"
Bloomington,CA,34.0601,-117.4013,America/Los_Angeles,"Bloomington, CA"
Bloomingdale,IL,41.9497,-88.0895,America/Chicago,"Bloomingdale, IL"
Leland,NC,34.2042,-78.0279,America/New_York,"Leland, NC"
Pace,FL,30.6188,-87.1667,America/Chicago,"Pace, FL"
Corinth,TX,33.1434,-97.0682,America/Chicago,"Corinth, TX"
Silverdale,WA,47.6663,-122.6828,America/Los_Angeles,"Silverdale, WA"
Sunny Isles Beach,FL,25.9385,-80.1246,America/New_York,"Sunny Isles Beach, FL"
Lexington,SC,33.9890,-81.2202,America/New_York,"Lexington, SC"
Rose Hill,VA,38.7872,-77.1085,America/New_York,"Rose Hill, VA"
Darien,IL,41.7448,-87.9822,America/Chicago,"Darien, IL"
Geneva,IL,41.8833,-88.3242,America/Chicago,"Geneva, IL"
Linda,CA,39.1241,-121.5421,America/Los_Angeles,"Linda, CA"
Shelbyville,TN,35.4987,-86.4517,America/Chicago,"Shelbyville, TN"
Hazel Dell,WA,45.6797,-122.6553,America/Los_Angeles,"Hazel Dell, WA"
Camp Springs,MD,38.8052,-76.9199,America/New_York,"Camp Springs, MD"
Clarksville,IN,38.3220,-85.7673,America/Kentucky/Louisville,"Clarksville, IN"
Brent,FL,30.4727,-87.2495,America/Chicago,"Brent, FL"
New Castle,PA,40.9956,-80.3458,America/New_York,"New Castle, PA"
Elkridge,MD,39.1941,-76.7428,America/New_York,"Elkridge, MD"
Del City,OK,35.4483,-97.4408,America/Chicago,"Del City, OK"
Naples,FL,26.1504,-81.7936,America/New_York,"Naples, FL"
Lino Lakes,MN,45.1679,-93.083,America/Chicago,"Lino Lakes, MN"
Pascagoula,MS,30.3666,-88.5506,America/Chicago,"Pascagoula, MS"
Hamtramck,MI,42.3954,-83.0559,America/Detroit,"Hamtramck, MI"
Yucca Valley,CA,34.1234,-116.4216,America/Los_Angeles,"Yucca Valley, CA"
Roselle,NJ,40.6527,-74.2599,America/New_York,"Roselle, NJ"
Raymore,MO,38.8029,-94.4583,America/Chicago,"Raymore, MO"
Alliance,OH,40.9107,-81.1189,America/New_York,"Alliance, OH"
Chillicothe,OH,39.3393,-82.9939,America/New_York,"Chillicothe, OH"
Gallup,NM,35.5182,-108.7431,America/Denver,"Gallup, NM"
Sedalia,MO,38.7059,-93.234,America/Chicago,"Sedalia, MO"
Coralville,IA,41.6990,-91.5967,America/Chicago,"Coralville, IA"
Lealman,FL,27.8197,-82.6847,America/New_York,"Lealman, FL"
Albertville,AL,34.2633,-86.2108,America/Chicago,"Albertville, AL"
Prichard,AL,30.7735,-88.1301,America/Chicago,"Prichard, AL"
Golden Valley,MN,44.9901,-93.3591,America/Chicago,"Golden Valley, MN"
Perrysburg,OH,41.5377,-83.6413,America/New_York,"Perrysburg, OH"
Kapolei,HI,21.3399,-158.0677,Pacific/Honolulu,"Kapolei, HI"
Massapequa,NY,40.6676,-73.4706,America/New_York,"Massapequa, NY"
Klamath Falls,OR,42.2195,-121.7754,America/Los_Angeles,"Klamath Falls, OR"
Biddeford,ME,43.4673,-70.4511,America/New_York,"Biddeford, ME"
Ramona,CA,33.0474,-116.8766,America/Los_Angeles,"Ramona, CA"
Ballenger Creek,MD,39.3807,-77.4206,America/New_York,"Ballenger Creek, MD"
Rancho San Diego,CA,32.7624,-116.9197,America/Los_Angeles,"Rancho San Diego, CA"
South Holland,IL,41.5977,-87.6022,America/Chicago,"South Holland, IL"
South Euclid,OH,41.5240,-81.5245,America/New_York,"South Euclid, OH"
North Plainfield,NJ,40.6209,-74.4386,America/New_York,"North Plainfield, NJ"
North Bellmore,NY,40.6904,-73.539,America/New_York,"North Bellmore, NY"
Mukilteo,WA,47.9096,-122.3035,America/Los_Angeles,"Mukilteo, WA"
Duarte,CA,34.1610,-117.9504,America/Los_Angeles,"Duarte, CA"
Bear,DE,39.6189,-75.6808,America/New_York,"Bear, DE"
Ensley,FL,30.5259,-87.2733,America/Chicago,"Ensley, FL"
